q1,q2,q3,q4,q5,q6,x,y,z
0.4019097222222222,0.026041666666666633,0.7571428571428572,0.09856630824372757,0.44401913875598087,0.3088686641848576,0.5439862542955327,0.5258823529411765,0.2580266249021143
0.6317708333333333,0.16145833333333331,0.2142857142857145,0.6781362007168459,0.32392344497607656,0.3263858178575916,0.8058419243986255,0.5941176470588235,0.29718089271730613
0.35607638888888893,0.8177083333333333,0.6857142857142857,0.5297491039426523,0.7050239234449761,0.0787569636657606,0.5697594501718214,0.47042016806722686,0.8903680501174627
0.6689236111111111,0.507109375,0.7428571428571429,0.7365591397849462,0.7942583732057417,0.5031498231006349,0.22852233676975944,0.5141848739495798,0.6613155833985904
0.5371527777777778,0.58359375,0.6571428571428571,0.4279569892473118,0.875598086124402,0.6353247099039917,0.5319587628865979,0.4092436974789916,0.8042286609240407
0.30902777777777773,0.9244791666666666,0.7285714285714286,0.6491039426523297,0.031100478468899496,0.3009063216063421,0.2508591065292096,0.6047058823529412,0.6221613155833985
0.9184027777777778,0.9401041666666666,0.4857142857142859,0.657347670250896,0.31842105263157894,0.37415987332868444,0.7439862542955326,0.45966386554621846,0.9079874706342991
0.5559027777777777,0.16927083333333331,0.3142857142857143,0.6593189964157706,0.48523923444976075,0.8566778335867216,0.6302405498281787,0.5314285714285715,0.22298355520751761
0.2552083333333333,0.4528645833333333,0.6428571428571428,0.2186379928315412,0.03588516746411481,0.3311632234047009,0.7371134020618557,0.49996806722689074,0.5262333594361784
0.8802083333333334,0.8515625,0.28571428571428564,0.3940860215053763,0.44019138755980863,0.281796699417905,0.665807560137457,0.21344537815126047,0.831636648394675
0.38402777777777775,0.57265625,0.20000000000000018,0.2903225806451613,0.832535885167464,0.18147118292861011,0.2628865979381443,0.3981512605042017,0.4792482380579483
0.18055555555555552,0.14322916666666663,0.6428571428571428,0.8602150537634408,0.714354066985646,0.2897590419964205,0.6470790378006873,0.371764705882353,0.3206734534064213
0.022569444444444427,0.17447916666666666,0.9571428571428571,0.017921146953405034,0.5681818181818182,0.03496407948392555,0.6345360824742268,0.5882352941176471,0.28935003915426777
0.2864583333333333,0.303125,0.24285714285714277,0.13082437275985662,0.4416267942583732,0.5302217878675876,0.5360824742268041,0.5546218487394957,0.206734534064213
0.16666666666666666,0.8802083333333334,0.0,0.10394265232974911,0.6409090909090909,0.5222594452890721,0.5462199312714776,0.9563025210084033,0.7278778386844165
0.022569444444444427,0.6096354166666667,0.35714285714285715,0.9265232974910395,0.21770334928229665,0.19898833660134416,0.5689003436426117,0.7008403361344537,0.6691464369616288
0.020833333333333353,0.21614583333333331,0.5571428571428574,0.22401433691756273,0.9019138755980861,0.6751364227965689,0.3390034364261168,0.7025210084033614,0.5262333594361784
0.3055555555555555,0.1796875,0.0714285714285715,0.49609318996415774,0.9665071770334929,0.39167702700141843,0.5030756013745705,0.4796638655462185,0.6280344557556773
0.42951388888888886,0.24348958333333331,0.7857142857142858,0.8602150537634408,0.6794258373205742,0.37415987332868444,0.465979381443299,0.680672268907563,0.32458888018794047
0.39288194444444446,0.5794270833333334,0.8142857142857144,0.1003584229390681,0.22248803827751196,0.12860122820726744,0.5372852233676976,0.692436974789916,0.8277212216131558
0.03993055555555555,0.7565104166666666,0.9000000000000002,0.028673835125448053,0.46004784688995215,1.0,0.5594501718213059,0.5098487394957982,0.9725920125293656
0.4394097222222222,0.6908854166666667,0.4857142857142859,0.06093189964157703,0.2669856459330143,0.33594062895181015,0.4292096219931271,0.6640336134453781,0.7905246671887235
0.015624999999999976,0.044270833333333315,0.5285714285714288,0.25985663082437277,0.8349282296650717,0.4442284880196205,0.352233676975945,0.7008403361344537,0.5086139389193421
0.12847222222222218,0.5885416666666666,0.7142857142857143,0.6001792114695341,0.6480861244019138,0.8503079595239091,0.6701030927835052,0.6245378151260504,0.8257635082223962
0.3729166666666666,0.6010416666666667,0.3857142857142858,0.4,0.7535885167464115,0.7595372541288328,0.29896907216494845,0.5223529411764706,0.7024275646045419
0.1371527777777778,0.7020833333333333,0.7428571428571429,0.14516129032258066,0.0789473684210526,0.8598627706181278,0.6769759450171821,0.3569747899159664,0.6593578700078307
0.4442708333333333,0.6325520833333333,0.5857142857142856,0.1863799283154122,0.477177033492823,0.8359757428825814,0.21477663230240546,0.6176470588235294,0.7102584181675803
0.7881944444444445,0.7968749999999999,0.1285714285714287,0.17204301075268816,0.08851674641148323,0.31364606973196685,0.27319587628865977,0.3243697478991597,0.5086139389193421
0.203125,0.07812499999999996,0.24285714285714277,0.1129032258064516,0.5866028708133971,0.12971595616825957,0.3804123711340206,0.20504201680672268,0.34416601409553643
0.3939236111111111,0.9531250000000001,0.8000000000000002,0.4630824372759857,0.5077990430622009,0.1671389662872823,0.5780068728522336,0.4442016806722689,0.9530148786217697
0.24131944444444445,0.7513020833333333,0.9000000000000002,0.8064516129032258,0.3576555023923445,0.2802042309022019,0.3534364261168385,0.5514285714285715,0.9236491777603758
0.48020833333333335,0.04166666666666665,0.5571428571428574,0.12365591397849461,0.7751196172248804,0.7499824430346144,0.7147766323024055,0.280672268907563,0.4694596711041503
0.7500000000000001,0.34062499999999996,0.35714285714285715,0.47419354838709676,0.5116746411483254,0.3072761956691545,0.48348797250859105,0.3726050420168067,0.24236491777603755
0.19618055555555555,0.34609375,0.1714285714285716,0.23297491039426524,0.6303827751196173,0.3056837271534514,0.3764604810996563,0.5584873949579832,0.2055599060297572
0.07291666666666666,0.9791666666666666,0.0571428571428572,0.935483870967742,0.03349282296650716,0.5015573545849319,0.4664948453608247,0.6689075630252102,0.5869224745497259
0.34774305555555557,0.78125,0.8571428571428573,0.6362007168458781,0.36291866028708136,0.034167845226073995,0.3195876288659794,0.5670588235294117,0.8923257635082223
0.3211805555555555,0.2796875,0.8285714285714287,0.23118279569892475,0.15789473684210525,0.7866092188957855,0.6786941580756014,0.6823529411764706,0.5125293657008613
0.22048611111111108,0.74296875,0.45714285714285724,0.45734767025089607,0.6954545454545455,0.34708790856173183,0.45962199312714774,0.6075630252100841,0.8433829287392325
0.78125,0.48289062499999996,0.8142857142857144,0.4700716845878137,0.8947368421052632,0.022224331358300802,0.5405498281786941,0.4926386554621849,0.8766640563821455
0.6605902777777778,0.33828125,0.9857142857142857,0.5310035842293906,0.14593301435406697,0.5461464730246185,0.5068900343642612,0.4415126050420168,0.3422083007047768
0.5022222222222222,0.0,0.0285714285714286,0.4134408602150538,0.7440191387559809,0.8184585892098473,0.6941580756013745,0.4053781512605042,0.4753328112764291
0.6704861111111111,0.9635416666666667,0.24285714285714277,0.25806451612903225,0.8923444976076554,0.367789999265872,0.6211340206185567,0.24873949579831933,0.6652310101801095
0.06944444444444443,0.5630208333333333,0.1714285714285716,0.7903225806451613,0.7464114832535886,0.8487154910082061,0.788659793814433,0.4529411764705882,0.33829287392325763
0.8576388888888888,0.38177083333333334,0.8000000000000002,0.24910394265232977,0.2662679425837321,0.13640432393421256,0.4029209621993127,0.2453781512605042,0.4890368050117463
0.3055555555555555,0.4067708333333333,1.0,0.7132616487455197,0.8660287081339714,0.41237911770555863,0.6673539518900343,0.6840336134453782,0.7572435395458104
0.8402777777777778,0.09374999999999997,0.5285714285714288,0.3636200716845878,0.3354066985645933,0.087197046798987,0.31099656357388317,0.6593277310924369,0.3167580266249021
0.2725694444444444,0.9635416666666667,0.7714285714285716,0.9032258064516129,0.6413875598086125,0.6289548358411794,0.6030927835051546,0.5309243697478991,0.9490994518402506
0.0243055555555555,0.9609375,0.44285714285714295,0.15232974910394267,0.7203349282296652,0.1703239033186885,0.5903780068728522,0.7378151260504201,0.8805794831636647
0.5289930555555555,0.3346354166666667,0.9428571428571428,0.4661290322580645,0.9354066985645934,0.452190830598136,0.4099656357388316,0.440672268907563,0.8864526233359435
0.810763888888889,0.9088541666666667,0.6857142857142857,0.4403225806451613,0.5681818181818182,0.6703590172494597,0.5116666666666667,0.5470588235294118,0.9471417384494909
0.3376736111111111,0.8229166666666667,0.9714285714285714,0.8494623655913979,0.2511961722488038,0.1059881752842835,0.40171821305841926,0.2957983193277311,0.8472983555207516
0.42065972222222225,0.6486979166666667,0.7428571428571429,0.14336917562724014,0.7021531100478469,0.1703239033186885,0.1993127147766323,0.45714285714285713,0.6867658574784651
0.8263888888888888,0.42578125,0.35714285714285715,0.8727598566308243,0.38995215311004783,0.6894686394378968,0.659106529209622,0.32605042016806723,0.3676585747846515
0.11284722222222221,0.0625,0.5571428571428574,0.35071684587813623,0.2535885167464115,0.29294397902782665,0.4654639175257732,0.20672268907563027,0.4166014095536413
0.6392361111111111,0.08854166666666663,0.41428571428571437,0.9229390681003585,0.02631578947368418,0.04021922558574575,0.6018900343642613,0.3757983193277311,0.6574001566170712
0.14409722222222224,0.5333333333333333,0.5714285714285716,0.09677419354838711,0.8564593301435407,0.7818318133486762,0.3788659793814433,0.6941176470588235,0.34025058731401725
0.9218750000000001,0.7005208333333334,0.34285714285714286,0.9569892473118279,0.7047846889952153,0.019994875436316468,0.7147766323024055,0.17983193277310922,0.46554424432263114
0.6875,0.7942708333333334,0.7000000000000001,0.4551971326164875,0.41674641148325364,0.18147118292861011,0.37577319587628866,0.32100840336134456,0.884494909945184
0.7604166666666666,0.7059895833333333,0.27142857142857135,0.6609318996415771,0.11244019138755976,0.8184585892098473,0.6769759450171821,0.24705882352941178,0.3148003132341425
0.2604166666666667,0.4276041666666667,0.0142857142857143,0.4103942652329749,0.9210526315789473,0.12955670931668928,0.3826460481099656,0.47294117647058825,0.5321064996084572
0.3321180555555555,0.7630208333333333,0.27142857142857135,0.593010752688172,0.22966507177033493,0.281796699417905,0.17525773195876287,0.7647058823529411,0.4596711041503524
0.1909722222222222,0.7864583333333334,0.7285714285714286,0.9802867383512546,0.9354066985645934,0.8057188410842225,0.656701030927835,0.7226890756302521,0.5125293657008613
0.005208333333333299,0.14843749999999997,0.9285714285714288,0.9229390681003585,0.10287081339712918,0.796164029990004,0.6355670103092784,0.7210084033613445,0.66327329678935
0.4401041666666667,0.24765625,0.6714285714285715,0.15053763440860216,0.37846889952153107,0.8566778335867216,0.3788659793814433,0.6615126050420168,0.35395458104933436
0.14409722222222224,0.8437500000000001,0.0142857142857143,0.8978494623655914,0.12200956937799039,0.27383435683938956,0.386426116838488,0.719327731092437,0.6045418950665622
0.6640625,0.49,0.0714285714285715,0.25268817204301075,0.5849282296650717,0.9777054407801566,0.44175257731958767,0.280672268907563,0.23394675019577132
0.008680555555555525,0.5822916666666667,0.8142857142857144,0.7526881720430108,0.2033492822966507,0.2372075809782184,0.575257731958763,0.7680672268907562,0.6378230227094752
0.9947916666666667,0.9557291666666666,0.0571428571428572,0.8978494623655914,0.6992822966507177,0.5095196971634474,0.8436426116838488,0.24873949579831933,0.831636648394675
0.39774305555555556,0.41796875,0.6142857142857142,0.5272401433691757,0.5655502392344498,0.5668485637287587,0.2646048109965635,0.6660504201680673,0.514487079091621
0.14409722222222224,0.30364583333333334,0.44285714285714295,0.1003584229390681,0.9832535885167464,0.39486196403282464,0.22852233676975944,0.3774789915966386,0.43030540328895844
0.8854166666666666,0.4356770833333334,0.3857142857142858,0.6899641577060932,0.06698564593301432,0.22287536433689054,0.6101374570446735,0.7025210084033614,0.30892717306186374
0.3595486111111111,0.4239583333333333,0.9571428571428571,0.9444444444444443,0.8564593301435407,0.43467367692540193,0.5391752577319587,0.6789915966386555,0.4126859827721221
0.998263888888889,0.63671875,0.4714285714285716,0.03405017921146952,0.9665071770334929,0.8614552391338309,0.6517182130584193,0.5816806722689075,0.25606891151135475
0.3286458333333333,0.5658854166666667,0.3857142857142858,0.5261648745519714,0.7291866028708135,0.8455305539767999,0.4183848797250859,0.6722689075630252,0.7024275646045419
0.0520833333333333,0.3677083333333333,0.6,0.4689964157706093,0.7631578947368421,0.5971054655271174,0.6572164948453608,0.6428571428571429,0.6671887235708691
0.8003472222222221,0.8098958333333334,0.8285714285714287,0.055555555555555566,0.6782296650717704,0.6655816117023503,0.631786941580756,0.3393277310924369,0.8688332028191071
0.9965277777777779,0.12760416666666666,0.8000000000000002,0.7849462365591398,0.7416267942583732,0.1862485884757194,0.48180412371134024,0.28739495798319326,0.38527799530148776
0.19618055555555555,0.60390625,0.10000000000000009,0.1827956989247312,0.16507177033492823,0.5493314100560247,0.7628865979381443,0.5917647058823529,0.40093970242756455
0.5251736111111112,0.046874999999999986,0.9571428571428571,0.1971326164874552,0.138755980861244,0.7627221911602391,0.3922680412371134,0.7327731092436975,0.5125293657008613
0.5715277777777777,0.9609375,0.0285714285714286,0.6845878136200717,0.3861244019138756,0.5158895712262598,0.2027491408934708,0.2689075630252101,0.9040720438527798
0.5706597222222223,0.3018229166666666,0.5571428571428574,0.3100358422939068,0.6136363636363636,0.5111121656791504,0.37130584192439864,0.34016806722689075,0.35982772122161316
0.47673611111111114,0.7231770833333334,0.34285714285714286,0.2544802867383512,0.6978468899521532,0.8423456169453938,0.21821305841924396,0.3579831932773109,0.6750195771339076
0.1597222222222222,0.057291666666666664,0.7000000000000001,0.6845878136200717,0.25837320574162675,0.3009063216063421,0.2646048109965635,0.4173109243697479,0.3872357086922474
0.8680555555555556,0.23958333333333331,0.4000000000000001,0.3028673835125448,0.9712918660287081,0.9952225944528906,0.6439862542955326,0.6571428571428573,0.624119028974158
0.6364583333333333,0.6200520833333333,0.42857142857142866,0.1200716845878136,0.138755980861244,0.19898833660134416,0.2972508591065292,0.6006722689075631,0.6299921691464369
0.2743055555555555,0.70078125,0.5142857142857145,0.11469534050179214,0.6227272727272727,0.29453644754352976,0.31099656357388317,0.7815126050420168,0.6789350039154267
0.38888888888888884,0.6338541666666667,0.6285714285714286,0.9444444444444443,0.7631578947368421,0.1655464977715792,0.3510309278350515,0.7764705882352941,0.47729052466718874
0.4810763888888889,0.6744791666666666,0.0285714285714286,0.07526881720430106,0.31507177033492817,0.1862485884757194,0.21821305841924396,0.6521008403361345,0.5497259201252936
0.78125,0.9531250000000001,0.5142857142857145,0.6292114695340502,0.4043062200956938,0.07413880497022164,0.570274914089347,0.37109243697478994,0.9686765857478464
0.4048611111111111,0.4197916666666667,0.9428571428571428,0.8996415770609318,0.16985645933014354,0.659211737639538,0.2903780068728522,0.39966386554621847,0.8061863743148002
0.296875,0.7890625000000001,0.8571428571428573,0.992831541218638,0.43038277511961726,0.5572937526345402,0.4695876288659794,0.49692436974789916,0.9686765857478464
0.9722222222222222,0.044270833333333315,0.1142857142857144,0.8727598566308243,0.2978468899521531,0.7866092188957855,0.34243986254295533,0.7462184873949579,0.4400939702427564
0.3394097222222222,0.03906249999999998,0.6857142857142857,0.13799283154121864,0.4586124401913875,0.8662326446809402,0.5687285223367697,0.47344537815126053,0.2619420516836335
0.2795138888888889,0.6263020833333333,0.25714285714285706,0.0035842293906810066,0.34043062200956936,0.38212221590719986,0.47525773195876286,0.7647058823529411,0.6417384494909945
0.9583333333333333,0.3484375,0.9571428571428571,0.9139784946236559,0.937799043062201,0.22128289582118746,0.39054982817869416,0.35747899159663865,0.451840250587314
0.6413194444444444,0.7942708333333334,0.5000000000000001,0.2150537634408602,0.011961722488038236,0.7563523170974267,0.2783505154639175,0.5941176470588235,0.4890368050117463
0.38888888888888884,0.3372395833333333,0.0428571428571429,0.4992508960573477,0.2464114832535885,0.1703239033186885,0.7216494845360825,0.33882352941176475,0.09690681284259985
0.1684027777777778,0.7455729166666667,0.5142857142857145,0.504068100358423,0.04545454545454544,0.7006159190478185,0.5853951890034365,0.7546218487394958,0.3500391542678152
0.34184027777777776,0.4080729166666667,0.5857142857142856,0.9121863799283154,0.17703349282296646,0.3247933493418885,0.274914089347079,0.48979831932773105,0.6534847298355521
0.5697916666666667,0.4127604166666667,0.42857142857142866,0.657347670250896,0.48514354066985643,0.8726025187437526,0.29553264604810997,0.40336134453781514,0.3128425998433829
0.7343750000000001,0.9609375,0.1571428571428573,0.967741935483871,0.9736842105263159,0.7563523170974267,0.28865979381443296,0.11764705882352938,0.5516836335160532
0.038194444444444406,0.8125000000000001,0.6571428571428571,0.6105734767025089,0.9497607655502392,0.09722959844791648,0.44999999999999996,0.3226890756302521,0.624119028974158
0.08854166666666663,0.10677083333333331,0.37142857142857144,0.9910394265232976,0.799043062200957,0.538184130446103,0.28350515463917525,0.1714285714285714,0.4694596711041503
0.013888888888888902,0.9244791666666666,0.542857142857143,0.7078853046594983,0.8444976076555024,0.6878761709221938,0.5761168384879726,0.2890756302521008,0.7102584181675803
0.43645833333333334,0.7268229166666667,0.7000000000000001,0.8207885304659498,0.2691387559808613,0.7754619392858638,0.31443298969072164,0.3573109243697479,0.7963978073610023
0.9947916666666667,0.42864583333333334,0.1285714285714287,0.13620071684587817,0.7217703349282297,0.5923280599800083,0.5733676975945018,0.6631932773109244,0.15622552858261549
0.5506944444444444,0.7890625000000001,0.6571428571428571,0.08781362007168463,0.014354066985645947,0.8104962466313318,0.5395189003436427,0.6857142857142857,0.5830070477682067
0.8541666666666667,0.6184895833333334,0.0571428571428572,0.6544802867383512,0.8636363636363636,0.9076368260892206,0.37439862542955327,0.32605042016806723,0.5105716523101017
0.5439236111111111,0.7124999999999999,0.7142857142857143,0.02688172043010751,0.15071770334928228,0.43467367692540193,0.5527491408934708,0.6357983193277311,0.8003132341425214
0.8472222222222222,0.7424479166666667,0.1571428571428573,0.642652329749104,0.4669856459330144,0.4267113343468865,0.6924398625429553,0.1495798319327731,0.6162881754111197
0.43819444444444444,0.005208333333333338,0.24285714285714277,0.041218637992831535,0.3741626794258373,0.31205360121626374,0.7285223367697595,0.48979831932773105,0.3813625685199686
0.43107638888888883,0.8020833333333334,0.44285714285714295,0.019713261648745498,0.3124401913875598,0.6209924932626638,0.44965635738831616,0.6053781512605042,0.8570869224745497
0.5991319444444444,0.6026041666666667,0.7714285714285716,0.5240143369175627,0.48043062200956943,0.7786468763172699,0.25257731958762886,0.34352941176470586,0.7533281127642912
0.4479166666666667,0.9348958333333334,0.28571428571428564,0.6743727598566308,0.2511961722488038,0.39963936957993385,0.140893470790378,0.4252100840336135,0.8061863743148002
0.18576388888888887,0.8255208333333334,0.20000000000000018,0.15770609318996417,0.7296650717703349,0.230837706915406,0.393127147766323,0.8840336134453782,0.6456538762725136
0.2899305555555556,0.4153645833333333,0.9142857142857145,0.03584229390681007,0.031100478468899496,0.47926279536508853,0.6178694158075602,0.5299159663865546,0.8472983555207516
0.01215277777777775,0.9973958333333334,0.542857142857143,0.7258064516129031,0.5564593301435407,0.6783213598279751,0.4930412371134021,0.4408403361344538,0.9647611589663272
0.8263888888888888,0.9374999999999999,0.34285714285714286,0.7078853046594983,0.1866028708133971,0.8534928965553155,0.7920962199312714,0.31596638655462184,0.7474549725920124
0.23437499999999997,0.7182291666666667,1.0,0.8835125448028673,0.1555023923444976,0.9060443575735175,0.29381443298969073,0.3774789915966386,0.8061863743148002
0.49060763888888886,0.9088541666666667,0.7285714285714286,0.16487455197132614,0.7870813397129187,0.9458560704660949,0.3979381443298969,0.2857142857142857,0.8022709475332811
0.44236111111111115,0.22916666666666666,0.1857142857142859,0.7867383512544803,0.3169856459330143,0.015026373667322818,0.565807560137457,0.29747899159663865,0.2619420516836335
0.6616319444444445,0.9140625,0.0142857142857143,0.1881720430107527,0.3889952153110048,0.8391606799139875,0.20446735395189,0.2957983193277311,0.845340642129992
0.27604166666666663,0.7942708333333334,0.9714285714285714,0.25985663082437277,0.2033492822966507,0.06792817775897957,0.7096219931271478,0.6052100840336134,0.7885669537979639
0.5206597222222222,0.3875,0.7000000000000001,0.8315412186379929,0.2607655502392344,0.21969042730548435,0.33505154639175255,0.280672268907563,0.5497259201252936
0.2777777777777778,0.15624999999999997,0.42857142857142866,0.7168458781362007,0.5851674641148326,0.7133556671734432,0.590893470790378,0.4788235294117647,0.25606891151135475
0.9027777777777777,0.04166666666666665,0.8142857142857144,0.6953405017921147,0.7535885167464115,0.8566778335867216,0.4144329896907216,0.30756302521008405,0.39702427564604537
0.6413194444444444,0.21093749999999997,0.0714285714285715,0.4731182795698925,0.02631578947368418,0.9649656926545318,0.8041237113402062,0.8672268907563025,0.547768206734534
0.2934027777777778,0.22916666666666666,0.9428571428571428,0.3492831541218638,0.5294258373205742,0.15662867408364187,0.3761168384879725,0.7378151260504201,0.3931088488645262
0.1371527777777778,0.7205729166666667,0.25714285714285706,0.23297491039426524,0.7416267942583732,0.1671389662872823,0.4458762886597938,0.8319327731092437,0.5869224745497259
0.18402777777777776,0.10416666666666664,0.0428571428571429,0.5189964157706093,0.5406698564593301,0.5302217878675876,0.4292096219931271,0.21176470588235297,0.3167580266249021
0.4428819444444444,0.8437500000000001,0.8714285714285717,0.8817204301075269,0.42320574162679425,0.847123022492503,0.5168384879725085,0.4248739495798319,0.960845732184808
0.9947916666666667,0.08593749999999996,0.6,0.3802867383512544,0.8947368421052632,0.05072951778938616,0.6487972508591066,0.6163025210084033,0.5732184808144087
0.599826388888889,0.4549479166666667,0.5000000000000001,0.6881720430107526,0.1674641148325359,0.7770544078015669,0.5699312714776632,0.29411764705882354,0.3128425998433829
0.1892361111111111,0.48250000000000004,0.2142857142857145,0.3118279569892473,0.6260765550239235,0.17828624589720396,0.4429553264604811,0.7478991596638654,0.35982772122161316
0.4470486111111111,0.125,0.1285714285714287,0.5052867383512545,0.6607655502392344,0.01951713488160554,0.611168384879725,0.4709243697478992,0.31871574001566166
0.05034722222222223,0.25729166666666664,0.9000000000000002,0.36756272401433693,0.2629186602870813,0.26905695129228024,0.6376288659793815,0.42151260504201676,0.3265465935787001
0.6552083333333334,0.9869791666666667,0.1857142857142859,0.0,0.8133971291866029,0.07477579237650286,0.2920962199312715,0.11596638655462181,0.8022709475332811
0.7361111111111112,0.5710937500000001,0.41428571428571437,0.1953405017921147,0.288755980861244,0.3550502511402473,0.2594501718213058,0.3126050420168067,0.5203602192638997
0.2378472222222222,0.3875,0.5142857142857145,0.9426523297491038,0.1913875598086124,0.708578261626334,0.3381443298969072,0.6307563025210083,0.6260767423649177
0.46197916666666666,0.7145833333333333,0.4714285714285716,0.564516129032258,0.8229665071770336,0.19580339956993797,0.5118728522336771,0.584873949579832,0.7787783868441659
0.21354166666666669,0.6700520833333333,0.3142857142857143,0.7634408602150538,0.32248803827751193,0.11825018285519731,0.3537800687285223,0.8184873949579832,0.5497259201252936
0.36388888888888893,0.06510416666666667,0.45714285714285724,0.9139784946236559,0.8732057416267943,0.3550502511402473,0.8505154639175259,0.41546218487394954,0.5888801879404855
0.8211805555555557,0.38177083333333334,0.1285714285714287,0.7706093189964157,0.11722488038277508,0.17828624589720396,0.7079037800687286,0.680672268907563,0.3422083007047768
0.17708333333333331,0.6958333333333333,0.5857142857142856,0.0931899641577061,0.22727272727272727,0.3884920899700122,0.6872852233676976,0.5184873949579832,0.7826938136256851
0.5189236111111111,0.6190104166666667,0.0857142857142858,0.7634408602150538,0.5344497607655503,0.5875506544328989,0.13573883161512026,0.49737815126050416,0.389193422083007
0.7604166666666666,0.35104166666666664,0.24285714285714277,0.4236559139784946,0.16028708133971292,0.554108815603134,0.4101374570446735,0.7210084033613445,0.17306186374314797
0.6788194444444445,0.38906250000000003,0.8000000000000002,1.0,0.7392344497607656,0.9044518890578144,0.3585910652920962,0.413109243697479,0.3108848864526233
0.2222222222222222,0.10677083333333331,0.3,0.7060931899641577,0.4409090909090909,0.18943352550712558,0.4350515463917526,0.2722689075630252,0.28347689898198897
0.5925347222222223,0.3171875,0.2142857142857145,0.7974910394265233,0.2873205741626794,0.006554441163782361,0.6116838487972509,0.3442016806722689,0.26977290524667186
0.5692708333333334,0.31953125,0.3142857142857143,0.7921146953405017,0.9019138755980861,0.6942460449850061,0.5148797250859106,0.773109243697479,0.43030540328895844
0.2829861111111111,0.14843749999999997,0.5857142857142856,0.4302867383512544,0.10287081339712918,0.7038008560792246,0.6838487972508591,0.24873949579831933,0.46750195771339076
0.2048611111111111,0.71328125,0.3857142857142858,0.924731182795699,1.0,0.7866092188957855,0.6718213058419245,0.6381512605042017,0.2913077525450274
0.41302083333333334,0.3106770833333334,0.28571428571428564,0.9874551971326164,0.9712918660287081,0.2802042309022019,0.8367697594501718,0.42588235294117643,0.3480814408770556
